-1,1.13196,1.13167,29,-1,1,04/27/2016 22:00,04/28/2016 06:01,1,-1,-1,EURUSD,1.14103,1.12283,0,0,commento,1002,104166918
-1,1.13353,1.13232,121,-1,1,04/28/2016 06:30,04/28/2016 17:42,1,-1,-1,EURUSD,1.14243,1.12463,0,0,commento,1002,104285407
-1,1.13428,1.14034,-606,-1,1,04/28/2016 20:30,04/29/2016 10:01,1,-1,-1,EURUSD,1.14207,1.12647,0,0,commento,1002,104428520
-1,0,0,2.1,-11,1,04/29/2016 00:25,04/29/2016 00:25,0.01,-1,-1,,0,0,0,0,Rollover - 104428520,0,104482825
-1,1.13833,1.13927,94,1,1,04/29/2016 13:00,04/29/2016 14:29,1,-1,-1,EURUSD,1.13022,1.14642,0,0,commento,1002,104561002
-1,1.14567,1.14734,167,1,1,05/02/2016 10:00,05/02/2016 14:22,1,-1,-1,EURUSD,1.13602,1.15542,0,0,commento,1002,104690727
-1,1.15248,1.16039,791,1,1,05/03/2016 07:30,05/03/2016 11:13,1,-1,-1,EURUSD,1.14231,1.16271,0,0,commento,1002,104832644
-1,1.15607,1.14719,-888,1,1,05/03/2016 15:30,05/04/2016 11:11,1,-1,-1,EURUSD,1.14539,1.16679,0,0,commento,1002,104892598
-1,0,0,-4.5,-11,1,05/04/2016 00:23,05/04/2016 00:23,0.01,-1,-1,,0,0,0,0,Rollover - 104892598,0,104959647
-1,1.14791,1.15012,221,1,1,05/04/2016 11:30,05/04/2016 15:31,1,-1,-1,EURUSD,1.13593,1.15993,0,0,commento,1002,105125485
-1,1.14866,1.13827,-1039,1,1,05/04/2016 19:00,05/09/2016 03:29,1,-1,-1,EURUSD,1.13627,1.16107,0,0,commento,1002,105241629
-1,0,0,-13.5,-11,1,05/05/2016 00:24,05/05/2016 00:24,0.01,-1,-1,,0,0,0,0,Rollover - 105241629,0,105294363
-1,0,0,-4.5,-11,1,05/06/2016 00:25,05/06/2016 00:25,0.01,-1,-1,,0,0,0,0,Rollover - 105241629,0,105405028
-1,0,0,-4.5,-11,1,05/07/2016 00:25,05/07/2016 00:25,0.01,-1,-1,,0,0,0,0,Rollover - 105241629,0,105542068
-1,1.14061,1.13979,82,-1,1,05/09/2016 07:30,05/09/2016 11:54,1,-1,-1,EURUSD,1.15162,1.12962,0,0,commento,1002,105592417
